"Employee ID","Year","Title","AY Salary","HR Department","Age","Ethnicity","Marital Status","Religious Preference","Sex","Country of Citizenship"
793,2020,"Assistant Professor",60000,NA,41,"Two or More","Single",NA,"Male","United States"
1074,2020,"Lecturer",59954,NA,51,"Hispanic/Latino","Single",NA,"Male","United States"
4,2020,"Senior Lecturer",59567,"Department 31",52,"White","Married","No Preference Indicated","Male","United States"
2391,2020,"Senior Lecturer",59499,"Department 27",60,"White","Married",NA,"Female","United States"
1602,2020,"Principal Lecturer",59361,NA,64,"White","Single",NA,"Female","United States"
2925,2020,"Senior Lecturer",59345,"Department 26",59,"White","Widowed",NA,"Female","United States"
2894,2020,"Senior Lecturer",59247,"Department 28",73,"White","Married","No Preference Indicated","Male","United States"
1379,2020,"Lecturer",59227,NA,51,"White","Married",NA,"Male","United States"
1324,2020,"Assistant Professor",59180,NA,42,"White","Married",NA,"Male","United States"
2819,2020,"Senior Lecturer",59144,NA,54,"White","Married",NA,"Male","United States"
1850,2020,"Assistant Professor",59000,"Department 41",36,"White","Married",NA,"Male","United States"
2549,2020,"Assistant Clinical Professor",58991,NA,65,"Black/African American","Married",NA,"Male","United States"
2635,2020,"Assistant Professor",58887,"Department 27",45,"White","Married",NA,"Male","United States"
2439,2020,"Lecturer",58849,"Department 114",43,"White","Married","No Preference Indicated","Male","United States"
1710,2020,"Assistant Research Professor",58743,NA,52,"White","Married",NA,"Male","United States"
2020,2020,"Senior Lecturer",58698,"Department 25",58,"White","Married",NA,"Female","United States"
3060,2020,"Lecturer",58641,NA,57,"White","Married","No Preference Indicated","Female","United States"
978,2020,"Senior Lecturer",58601,"Department 59",46,"White","Married",NA,"Male","United States"
1420,2020,"Assistant Clinical Professor",58575,"Department 71",42,"White","Married",NA,"Female","United States"
2953,2020,"Assistant Professor",58500,"Department 47",40,"White","Single",NA,"Male","United States"
1786,2020,"Senior Lecturer",58385,NA,61,"White","Married",NA,"Male","United States"
1094,2020,"Senior Lecturer",58173,"Department 62",59,"White","Married",NA,"Female","United States"
378,2020,"Senior Lecturer",58084,"Department 28",43,"White","Married","Baptist (Unspecified)","Male","United States"
2251,2020,"Assistant Clinical Professor",58000,"Department 51",53,"White","Married",NA,"Female","United States"
2251,2020,"Assistant Clinical Professor",58000,NA,43,"Hispanic/Latino","Single","No Preference Indicated","Female","United States"
2844,2020,"Assistant Professor",58000,NA,53,"White","Married",NA,"Female","United States"
513,2020,"Senior Lecturer",57536,"Department 12",44,"White","Married",NA,"Female","United States"
2129,2020,"Assistant Research Professor",57500,NA,70,"White","Married",NA,"Female","United States"
1624,2020,"Assistant Clinical Professor",57500,NA,69,"White","Married",NA,"Female","United States"
2186,2020,"Senior Lecturer",57200,"Department 27",52,"Not Specified","Single",NA,"Male","United States"
3176,2020,"Senior Lecturer",57200,"Department 27",50,"White","Married",NA,"Female","United States"
335,2020,"Senior Lecturer",57102,NA,74,"White","Married",NA,"Male","United States"
937,2020,"Assoc Professor Of Practice",56879,NA,56,"White","Single",NA,"Male","United States"
1732,2020,"Senior Lecturer",56831,NA,69,"White","Married",NA,"Female","United States"
195,2020,"Senior Lecturer",56825,NA,50,"White","Married",NA,"Female","United States"
2053,2020,"Asst Professor Of Practice",56772,NA,64,"White","Divorced",NA,"Male","United States"
1755,2020,"Assistant Clinical Professor",56650,"Department 4",44,"White","Married","Latter Day Saints (Mormon)","Female","United States"
103,2020,"Senior Lecturer",56388,"Department 2",51,"Asian","Single",NA,"Male","Canada"
3068,2020,"Assistant Professor",56373,"Department 40",43,"White","Married",NA,"Male","United States"
238,2020,"Senior Lecturer",56352,"Department 30",67,"White","Married","No Preference Indicated","Female","United States"
2715,2020,"Assistant Professor",56229,NA,50,"Not Specified","Married",NA,"Male","United States"
1989,2020,"Senior Lecturer",56169,NA,64,"White","Married",NA,"Female","United States"
1936,2020,"Assistant Clinical Professor",56169,NA,65,"Two or More","Married",NA,"Female","United States"
1219,2020,"Senior Lecturer",56059,"Department 29",55,"Not Specified","Married",NA,"Male","United States"
2745,2020,"Assistant Clinical Professor",56000,NA,59,"White","Divorced",NA,"Female","United States"
1841,2020,"Assistant Clinical Professor",56000,NA,58,"Asian","Married",NA,"Female","United States"
720,2020,"Assistant Clinical Professor",56000,NA,72,"White","Single",NA,"Male","United States"
1628,2020,"Assistant Professor",56000,"Department 34",38,"White","Single",NA,"Female","United States"
1622,2020,"Assistant Clinical Professor",56000,NA,37,"White","Single",NA,"Female","United States"
1351,2020,"Assistant Clinical Professor",56000,NA,54,"White","Single",NA,"Female","United States"
1729,2020,"Assistant Clinical Professor",56000,NA,64,"White","Single",NA,"Female","United States"
210,2020,"Lecturer",56000,"Department 27",54,"White","Married",NA,"Female","United States"
390,2020,"Senior Lecturer",55875,NA,47,"White","Single",NA,"Male","United States"
2621,2020,"Principal Lecturer",55800,NA,71,"White","Married",NA,"Female","United States"
3221,2020,"Assoc Professor Of Practice",55800,NA,45,"White","Married",NA,"Male","United States"
2883,2020,"Senior Lecturer",55777,NA,60,"White","Divorced",NA,"Female","United States"
1561,2020,"Assistant Clinical Professor",55731,"Department 54",53,"White","Married",NA,"Female","United States"
2308,2020,"Principal Lecturer",55639,"Department 47",59,"White","Single",NA,"Female","United States"
2632,2020,"Senior Lecturer",55550,"Department 46",64,"White","Married",NA,"Male","United States"
2731,2020,"Instructor",55438,NA,48,"Asian","Married",NA,"Male","India"
651,2020,"Senior Lecturer",55361,NA,50,"White","Married",NA,"Male","United States"
959,2020,"Senior Lecturer",55351,"Department 41",62,"White","Single","No Preference Indicated","Female","United States"
1378,2020,"Lecturer",55344,"Department 40",44,"White","Married",NA,"Male","United States"
1917,2020,"Senior Lecturer",55124,NA,62,"White","Married",NA,"Female","United States"
2326,2020,"Assistant Clinical Professor",55000,"Department 54",47,"White","Married","No Preference Indicated","Female","United States"
319,2020,"Lecturer",55000,"Department 27",48,"White","Single",NA,"Female","United States"
1164,2020,"Lecturer",55000,"Department 4",46,"White","Married",NA,"Female","United States"
1264,2020,"Asst Professor Of Practice",55000,"Department 25",60,"White","Married",NA,"Female","United States"
476,2020,"Lecturer",55000,NA,52,"White","Married",NA,"Male","United States"
1457,2020,"Senior Lecturer",54968,"Department 31",45,"White","Unknown","Christian (Unspecified)","Male","United States"
136,2020,"Senior Lecturer",54937,"Department 25",49,"White","Married",NA,"Female","United States"
1951,2020,"Assistant Professor",54874,"Department 34",41,"White","Married",NA,"Male","United States"
2677,2020,"Senior Lecturer",54569,"Department 25",47,"White","Married","No Preference Indicated","Male","United States"
1287,2020,"Senior Lecturer",54562,NA,49,"White","Married",NA,"Male","United States"
1704,2020,"Principal Lecturer",54505,NA,61,"White","Single",NA,"Male","United States"
845,2020,"Senior Lecturer",54495,NA,44,"Not Specified","Married",NA,"Male","United States"
3105,2020,"Senior Lecturer",54196,NA,69,"Hispanic/Latino","Single","No Preference Indicated","Female","United States"
2178,2020,"Senior Lecturer",54168,NA,57,"White","Married","No Preference Indicated","Female","United States"
2807,2020,"Assistant Clinical Professor",54101,NA,35,"Asian","Married",NA,"Female","India"
373,2020,"Asst Professor Of Practice",54000,"Department 25",64,"White","Married",NA,"Male","United States"
584,2020,"Assistant Clinical Professor",54000,NA,51,"Hispanic/Latino","Single",NA,"Female","United States"
1089,2020,"Assistant Research Professor",54000,"Department 59",56,"Asian","Single",NA,"Male","United States"
3057,2020,"Assistant Clinical Professor",54000,"Department 71",43,"White","Married",NA,"Female","United States"
30,2020,"Instructor",54000,NA,37,"International","Single",NA,"Female","India"
1625,2020,"Assistant Clinical Professor",54000,"Department 54",43,"White","Married",NA,"Female","United States"
585,2020,"Lecturer",53937,NA,65,"White","Divorced",NA,"Female","United States"
2667,2020,"Senior Lecturer",53909,NA,66,"White","Married","No Preference Indicated","Female","United States"
2979,2020,"Assoc Professor Of Practice",53622,"Department 50",55,"White","Single","No Preference Indicated","Male","United States"
1341,2020,"Lecturer",53500,"Department 2",48,"White","Single",NA,"Female","United States"
547,2020,"Asst Professor Of Practice",53251,"Department 47",40,"White","Single","Christian (Unspecified)","Male","United States"
1027,2020,"Senior Lecturer",53190,NA,68,"Not Specified","Married",NA,"Male","United States"
1228,2020,"Senior Lecturer",53042,"Department 34",50,"White","Married",NA,"Male","United States"
1542,2020,"Assistant Clinical Professor",53000,"Department 36",46,"White","Married","No Preference Indicated","Female","United States"
670,2020,"Lecturer",53000,NA,37,"White","Married",NA,"Male","United States"
654,2020,"Senior Lecturer",52780,NA,46,"White","Single",NA,"Female","United States"
1086,2020,"Senior Lecturer",52780,"Department 27",45,"White","Married",NA,"Male","United States"
587,2020,"Lecturer",52601,NA,40,"White","Married","Methodist","Male","United States"
138,2020,"Asst Professor Of Practice",52521,"Department 25",56,"White","Single",NA,"Female","United States"
675,2020,"Senior Lecturer",52518,"Department 27",42,"White","Single",NA,"Male","United States"
1136,2020,"Assistant Clinical Professor",52500,"Department 36",43,"White","Married","No Preference Indicated","Female","United States"
1266,2020,"Senior Lecturer",52478,NA,72,"Not Specified","Married",NA,"Female","United States"
2195,2020,"Senior Lecturer",52316,"Department 41",67,"White","Married",NA,"Male","United States"
236,2020,"Lecturer",52279,"Department 2",54,"White","Married",NA,"Male","United States"
1087,2020,"Senior Lecturer",52215,"Department 34",47,"Not Specified","Married",NA,"Male","Canada"
2940,2020,"Asst Professor Of Practice",52000,NA,44,"White","Married",NA,"Female","United States"
132,2020,"Assistant Clinical Professor",52000,NA,40,"White","Married",NA,"Female","United States"
239,2020,"Asst Professor Of Practice",52000,NA,54,"Hispanic/Latino","Single",NA,"Female","United States"
530,2020,"Asst Professor Of Practice",52000,"Department 47",54,"White","Single",NA,"Female","United States"
3025,2020,"Senior Lecturer",52000,NA,55,"White","Single",NA,"Female","United States"
773,2020,"Senior Lecturer",52000,"Department 42",49,"White","Married",NA,"Female","Bosnia and Herzegovina"
679,2020,"Senior Lecturer",51988,NA,55,"White","Single","No Preference Indicated","Female","United States"
1367,2020,"Assistant Clinical Professor",51981,NA,51,"White","Married",NA,"Female","United States"
139,2020,"Senior Lecturer",51937,NA,56,"White","Married",NA,"Female","United States"
1384,2020,"Senior Lecturer",51937,"Department 25",65,"White","Married",NA,"Male","United States"
1497,2020,"Senior Lecturer",51726,NA,43,"White","Single",NA,"Male","United States"
120,2020,"Lecturer",51694,"Department 31",47,"White","Single",NA,"Female","United States"
2791,2020,"Assistant Clinical Professor",51518,"Department 28",62,"White","Married",NA,"Female","United States"
147,2020,"Assistant Clinical Professor",51500,NA,53,"White","Married","No Preference Indicated","Female","United States"
147,2020,"Assistant Clinical Professor",51500,NA,49,"White","Married",NA,"Female","United States"
1123,2020,"Asst Professor Of Practice",51476,NA,42,"White","Single",NA,"Male","United States"
307,2020,"Senior Lecturer",51236,NA,54,"White","Married",NA,"Male","United States"
326,2020,"Lecturer",51170,NA,42,"Asian","Married",NA,"Male","United States"
1759,2020,"Lecturer",51170,NA,46,"Asian","Married",NA,"Male","United States"
3237,2020,"Lecturer",51170,"Department 46",41,"Asian","Married",NA,"Male","China"
2993,2020,"Lecturer",51122,NA,76,"White","Divorced",NA,"Female","United States"
1137,2020,"Assistant Clinical Professor",51052,"Department 36",41,"White","Divorced","Christian (Unspecified)","Female","United States"
1863,2020,"Senior Lecturer",51000,NA,64,"White","Single",NA,"Female","United States"
3001,2020,"Senior Lecturer",50986,"Department 12",74,"White","Married",NA,"Female","United States"
3038,2020,"Lecturer",50899,"Department 22",49,"White","Married",NA,"Male","United States"
435,2020,"Senior Lecturer",50883,NA,45,"White","Single","No Preference Indicated","Female","United States"
350,2020,"Lecturer",50750,NA,42,"White","Married",NA,"Male","United States"
881,2020,"Lecturer",50683,NA,66,"White","Single",NA,"Female","United States"
1365,2020,"Senior Lecturer",50557,"Department 47",55,"White","Married",NA,"Female","United States"
2862,2020,"Assistant Clinical Professor",50503,NA,59,"Black/African American","Married",NA,"Female","United States"
